bjd,relative_flux,flux_err,quality_flag
54965.62500000,0.9977101631,0.0006247600,0
54965.64583333,0.9983981418,0.0006437124,0
54965.66666667,0.9979507275,0.0006604101,0
54965.68750000,0.9971695395,0.0006828474,0
54965.70833333,0.9986058673,0.0006047175,0
54965.72916667,0.9981732692,0.0006959292,0
54965.75000000,0.9964877410,0.0006753480,0
54965.77083333,0.9983016041,0.0006098111,0
54965.79166667,0.9974032677,0.0007048294,0
54965.81250000,0.9979778254,0.0007105047,0
54965.83333333,0.9984830386,0.0006073294,0
54965.85416667,0.9975557446,0.0006332253,0
54965.87500000,0.9967900970,0.0006967442,0
54965.89583333,0.9990077412,0.0006897912,0
54965.91666667,0.9987257514,0.0006221425,0
54965.93750000,0.9979777807,0.0006251219,0
54965.95833333,0.9986122728,0.0006444567,0
54965.97916667,0.9978476782,0.0006581428,0
54966.00000000,0.9981829379,0.0006741906,0
54966.02083333,0.9980493531,0.0006442696,0
54966.04166667,0.9979491309,0.0006555042,0
54966.06250000,0.9984324089,0.0006896965,0
54966.08333333,0.9974713344,0.0006044020,0
54966.10416667,0.9980567852,0.0006302924,0
54966.12500000,0.9984413103,0.0006856020,0
54966.14583333,0.9995326452,0.0007074248,0
54966.16666667,0.9974627478,0.0006614013,0
54966.18750000,0.9985788941,0.0006638536,0
54966.20833333,0.9986133592,0.0006128606,0
54966.22916667,0.9969894383,0.0006536895,0
54966.25000000,0.9984728243,0.0006639141,0
54966.27083333,0.9987328200,0.0006290965,0
54966.29166667,0.9985245164,0.0006323092,0
54966.31250000,0.9980656976,0.0006452741,0
54966.33333333,0.9982822121,0.0006024085,1
54966.35416667,0.9981454091,0.0006386495,0
54966.37500000,0.9969295359,0.0006253738,0
54966.39583333,0.9980522945,0.0006392997,0
54966.41666667,0.9976391307,0.0006143715,0
54966.43750000,0.9972955381,0.0007068633,0
54966.45833333,0.9993838574,0.0006712311,0
54966.47916667,0.9984845167,0.0006814923,0
54966.50000000,0.9967396096,0.0006947005,0
54966.52083333,0.9976677778,0.0006598131,0
54966.54166667,0.9982220863,0.0006104304,0
54966.56250000,0.9962234086,0.0006644528,0
54966.58333333,0.9971471117,0.0006704209,0
54966.60416667,0.9970513769,0.0006894527,0
54966.62500000,0.9959978230,0.0006517991,0
54966.64583333,0.9969171349,0.0006153096,0
54966.66666667,0.9972387712,0.0006340531,0
54966.68750000,0.9973413443,0.0006435699,0
54966.70833333,0.9960340803,0.0006775101,0
54966.72916667,0.9977000488,0.0006684934,0
54966.75000000,0.9945222263,0.0006427316,0
54966.77083333,0.9959107070,0.0007183818,0
54966.79166667,0.9945073615,0.0006726930,0
54966.81250000,0.9953095281,0.0006284672,0
54966.83333333,0.9947217741,0.0006122139,0
54966.85416667,0.9951363046,0.0006183431,0
54966.87500000,0.9945179116,0.0006295149,0
54966.89583333,0.9938546761,0.0006192818,0
54966.91666667,0.9936551119,0.0006223880,0
54966.93750000,0.9951099360,0.0006342114,0
54966.95833333,0.9939098900,0.0006208048,0
54966.97916667,0.9921747118,0.0007076119,0
54967.00000000,0.9934542181,0.0006096280,0
54967.02083333,0.9927236213,0.0006629414,0
54967.04166667,0.9925851531,0.0006492476,0
54967.06250000,0.9928957918,0.0007178854,0
54967.08333333,0.9927539661,0.0006134447,0
54967.10416667,0.9911889567,0.0006477427,0
54967.12500000,0.9914376211,0.0007163365,0
54967.14583333,0.9907851326,0.0007038609,0
54967.16666667,0.9912940321,0.0006980486,0
54967.18750000,0.9904363571,0.0006309483,0
54967.20833333,0.9903046672,0.0006205065,0
54967.22916667,0.9898047017,0.0006802372,0
54967.25000000,0.9896139430,0.0007115251,0
54967.27083333,0.9905263005,0.0006668115,0
54967.29166667,0.9906879374,0.0006685935,0
54967.31250000,0.9890284055,0.0006335975,0
54967.33333333,0.9884208252,0.0006923392,0
54967.35416667,0.9871984029,0.0006224452,0
54967.37500000,0.9874088231,0.0006388415,0
54967.39583333,0.9875170064,0.0006510524,0
54967.41666667,0.9843659147,0.0006609132,0
54967.43750000,0.9841656139,0.0006290892,0
54967.45833333,0.9852302757,0.0006137804,0
54967.47916667,0.9840004575,0.0006732744,0
54967.50000000,0.9837779939,0.0006346357,0
54967.52083333,0.9854426792,0.0006697486,0
54967.54166667,0.9863534540,0.0006185235,0
54967.56250000,0.9852217137,0.0006577368,0
54967.58333333,0.9847581142,0.0006639107,0
54967.60416667,0.9838944343,0.0006062188,0
54967.62500000,0.9845692224,0.0006403925,0
54967.64583333,0.9840311199,0.0006161298,0
54967.66666667,0.9851654191,0.0006076050,0
54967.68750000,0.9852459536,0.0007187952,0
54967.70833333,0.9829188369,0.0006386825,0
54967.72916667,0.9827215706,0.0006971849,0
54967.75000000,0.9831351094,0.0006305569,0
54967.77083333,0.9825680828,0.0006817803,0
54967.79166667,0.9830998576,0.0006912273,0
54967.81250000,0.9825657723,0.0006714766,0
54967.83333333,0.9828155320,0.0006565891,0
54967.85416667,0.9831485068,0.0006494209,0
54967.87500000,0.9816742089,0.0006418642,0
54967.89583333,0.9898680994,0.0007115435,2
54967.91666667,0.9816200562,0.0006996743,0
54967.93750000,0.9835722344,0.0007158032,0
54967.95833333,0.9829480305,0.0006149157,0
54967.97916667,0.9818031127,0.0006877041,0
54968.00000000,0.9811367425,0.0007126009,0
54968.02083333,0.9810609714,0.0006217480,0
54968.04166667,0.9822790478,0.0006079796,0
54968.06250000,0.9817092855,0.0006889345,0
54968.08333333,0.9823461578,0.0006689368,0
54968.10416667,0.9832809635,0.0007010195,0
54968.12500000,0.9812840232,0.0006167727,0
54968.14583333,0.9809410025,0.0006954321,0
54968.16666667,0.9819679313,0.0006241953,0
54968.18750000,0.9826223227,0.0006196387,0
54968.20833333,0.9814094357,0.0006197119,0
54968.22916667,0.9821096922,0.0006977490,0
54968.25000000,0.9831242034,0.0006798237,0
54968.27083333,0.9812318399,0.0006627679,0
54968.29166667,0.9826005281,0.0006430597,1
54968.31250000,0.9822172582,0.0007052641,0
54968.33333333,0.9828412068,0.0006470934,0
54968.35416667,0.9834325861,0.0006979919,0
54968.37500000,0.9832710442,0.0006526962,0
54968.39583333,0.9826781606,0.0006452333,0
54968.41666667,0.9832176053,0.0006555216,0
54968.43750000,0.9946826147,0.0006361653,2
54968.45833333,0.9842440085,0.0006897131,0
54968.47916667,0.9848263352,0.0006603264,0
54968.50000000,0.9846951365,0.0006278655,0
54968.52083333,0.9853892843,0.0007079489,0
54968.54166667,0.9848506850,0.0006460669,0
54968.56250000,0.9848975617,0.0006652263,0
54968.58333333,0.9862619673,0.0007087767,0
54968.60416667,0.9868047952,0.0006749086,0
54968.62500000,0.9858161178,0.0006140278,0
54968.64583333,0.9863105604,0.0007127799,0
54968.66666667,0.9869640194,0.0006753250,0
54968.68750000,0.9884736146,0.0006401887,0
54968.70833333,0.9881550805,0.0006167126,0
54968.72916667,0.9872667151,0.0006952830,0
54968.75000000,0.9885121094,0.0006744087,0
54968.77083333,0.9888065419,0.0006640153,0
54968.79166667,0.9885420379,0.0007072671,0
54968.81250000,0.9897076968,0.0006946317,0
54968.83333333,0.9900159461,0.0006182010,0
54968.85416667,0.9903851467,0.0006374066,0
54968.87500000,0.9907846475,0.0006298187,0
54968.89583333,0.9924856621,0.0006892736,0
54968.91666667,0.9916862111,0.0006040239,0
54968.93750000,0.9923772062,0.0006683868,0
54968.95833333,0.9927446632,0.0006914950,0
54968.97916667,0.9928731243,0.0007052119,0
54969.00000000,0.9967133425,0.0006410498,2
54969.02083333,0.9941688663,0.0006985509,0
54969.04166667,0.9946210928,0.0006132758,0
54969.06250000,0.9944189808,0.0007015743,0
54969.08333333,0.9953447331,0.0006152986,0
54969.10416667,0.9964134130,0.0006476745,0
54969.12500000,0.9962444361,0.0006956754,0
54969.14583333,0.9969167211,0.0006179901,0
54969.16666667,0.9973669340,0.0006275102,1
54969.18750000,0.9979917844,0.0006866703,0
54969.20833333,0.9985288897,0.0006864044,0
54969.22916667,0.9984645305,0.0006769377,0
54969.25000000,0.9983929892,0.0006832738,0
54969.27083333,0.9986341591,0.0006651269,0
54969.29166667,1.0005105742,0.0006302159,0
54969.31250000,1.0007827080,0.0006414835,0
54969.33333333,1.0011062852,0.0006217917,1
54969.35416667,1.0016856874,0.0007090141,0
54969.37500000,1.0014040134,0.0006700070,0
54969.39583333,1.0015023187,0.0006481022,1
54969.41666667,1.0016526969,0.0006554407,0
54969.43750000,1.0018984371,0.0007136740,0
54969.45833333,1.0037983055,0.0006184022,0
54969.47916667,1.0030828654,0.0006703476,0
54969.50000000,1.0044667355,0.0006607066,0
54969.52083333,1.0039915785,0.0006733745,0
54969.54166667,1.0040488656,0.0006021732,0
54969.56250000,1.0040143390,0.0007046549,0
54969.58333333,1.0046867190,0.0007118542,0
54969.60416667,1.0063627020,0.0006678160,0
54969.62500000,1.0049746509,0.0006835981,0
54969.64583333,1.0075102798,0.0007106999,0
54969.66666667,1.0057099740,0.0006848686,0
54969.68750000,1.0070186662,0.0006183047,0
54969.70833333,1.0067164362,0.0006691546,0
54969.72916667,1.0068458698,0.0006728058,0
54969.75000000,1.0064710369,0.0006508957,0
54969.77083333,1.0074569777,0.0006883733,0
54969.79166667,1.0069149597,0.0007121240,0
54969.81250000,1.0067481141,0.0007110682,0
54969.83333333,1.0082149865,0.0006541007,0
54969.85416667,1.0079286795,0.0006135886,0
54969.87500000,1.0096989326,0.0007181809,0
54969.89583333,1.0093495535,0.0007006678,1
54969.91666667,1.0098412727,0.0006149595,0
54969.93750000,1.0084512031,0.0007105010,0
54969.95833333,1.0091574880,0.0007043876,0
54969.97916667,1.0074418121,0.0006622606,0
54970.00000000,1.0090933548,0.0006709531,0
54970.02083333,1.0094406866,0.0006478803,0
54970.04166667,1.0095542785,0.0006065714,0
54970.06250000,1.0095073559,0.0006402237,0
54970.08333333,1.0096443411,0.0006963424,0
54970.10416667,1.0080220311,0.0006005558,0
54970.12500000,1.0098592082,0.0006400199,0
54970.14583333,1.0100425500,0.0006477802,0
54970.16666667,1.0106433053,0.0006644875,0
54970.18750000,1.0100318506,0.0007103827,0
54970.20833333,1.0096928601,0.0006415615,0
54970.22916667,1.0104839202,0.0006416344,0
54970.25000000,1.0081417935,0.0006885001,0
54970.27083333,1.0094096994,0.0006542662,0
54970.29166667,1.0092404932,0.0006269526,0
54970.31250000,1.0096645454,0.0006542927,0
54970.33333333,1.0082900735,0.0006169028,0
54970.35416667,1.0104186031,0.0006211664,0
54970.37500000,1.0093799313,0.0006598041,0
54970.39583333,1.0096916796,0.0006502711,0
54970.41666667,1.0095764165,0.0007097815,0
54970.43750000,1.0101585685,0.0006434873,0
54970.45833333,1.0080221210,0.0006696706,0
54970.47916667,1.0092628473,0.0006758717,0
54970.50000000,1.0097897737,0.0006015713,0
54970.52083333,1.0089427598,0.0006796245,0
54970.54166667,1.0083234524,0.0006213643,0
54970.56250000,1.0083841774,0.0007153284,0
54970.58333333,1.0084717784,0.0006178395,0
54970.60416667,1.0081415595,0.0006497549,0
54970.62500000,1.0084097775,0.0006102420,0
54970.64583333,1.0094791521,0.0007196249,0
54970.66666667,1.0053675228,0.0006602634,0
54970.68750000,1.0053220879,0.0006714462,0
54970.70833333,1.0058154678,0.0006080492,0
54970.72916667,1.0053007234,0.0006899953,0
54970.75000000,1.0044752043,0.0006251887,0
54970.77083333,1.0076667122,0.0007077665,0
54970.79166667,1.0075325081,0.0006246168,0
54970.81250000,1.0080865580,0.0006228825,0
54970.83333333,1.0067763899,0.0006043860,0
54970.85416667,1.0078949503,0.0006566480,0
54970.87500000,1.0070716618,0.0006677809,0
54970.89583333,1.0063519378,0.0006078850,0
54970.91666667,1.0060084350,0.0006930633,0
54970.93750000,1.0080732679,0.0006543947,0
54970.95833333,1.0065953911,0.0006629268,0
54970.97916667,1.0072091197,0.0006528915,0
54971.00000000,1.0053894410,0.0006480916,0
54971.02083333,1.0081576759,0.0006671568,0
54971.04166667,1.0068548340,0.0006186288,0
54971.06250000,1.0060507682,0.0006218314,0
54971.08333333,1.0059047997,0.0007034143,0
54971.10416667,1.0065582079,0.0007135339,0
54971.12500000,1.0063880430,0.0006447971,0
54971.14583333,1.0059877802,0.0006324894,0
54971.16666667,1.0058043232,0.0006772799,0
54971.18750000,1.0060895192,0.0006490481,0
54971.20833333,1.0046072975,0.0006030464,0
54971.22916667,1.0053640980,0.0006187383,0
54971.25000000,1.0044043857,0.0006859167,0
54971.27083333,1.0058887598,0.0006790709,0
54971.29166667,1.0050187680,0.0006032515,0
54971.31250000,1.0043939701,0.0006266367,0
54971.33333333,1.0048368941,0.0006277290,1
54971.35416667,1.0053972966,0.0006806271,0
54971.37500000,1.0051365271,0.0006023653,0
54971.39583333,1.0045101213,0.0006124930,0
54971.41666667,1.0040145913,0.0006959899,0
54971.43750000,1.0052235120,0.0006214254,0
54971.45833333,1.0047638702,0.0006783295,0
54971.47916667,1.0049796232,0.0006285819,0
54971.50000000,1.0050318419,0.0006119330,0
54971.52083333,1.0053914459,0.0006291807,0
54971.54166667,1.0056972109,0.0006866720,0
54971.56250000,1.0052167311,0.0007026836,0
54971.58333333,1.0048909635,0.0006996264,0
54971.60416667,1.0051357001,0.0006476620,0
54971.62500000,1.0048963842,0.0006801702,0
54971.64583333,1.0041114681,0.0006245981,0
54971.66666667,1.0058439284,0.0006351777,0
54971.68750000,1.0058050333,0.0007075603,0
54971.70833333,1.0063796808,0.0006015602,0
54971.72916667,1.0065952224,0.0006102610,0
54971.75000000,1.0044905018,0.0006249464,0
54971.77083333,1.0050468744,0.0006031839,0
54971.79166667,1.0068361349,0.0006217723,0
54971.81250000,1.0052741356,0.0006699650,0
54971.83333333,1.0054881883,0.0006505709,1
54971.85416667,1.0042827387,0.0007071206,0
54971.87500000,1.0054931704,0.0006980932,0
54971.89583333,1.0066572052,0.0006410181,0
54971.91666667,1.0062618175,0.0006311308,0
54971.93750000,1.0050872493,0.0006455631,0
54971.95833333,1.0052464701,0.0006708354,0
54971.97916667,1.0048285747,0.0006321676,0
54972.00000000,1.0049998707,0.0006748979,0
54972.02083333,1.0043646431,0.0006491294,0
54972.04166667,1.0055776900,0.0006662457,0
54972.06250000,1.0066479795,0.0006523352,0
54972.08333333,1.0059162950,0.0006353359,0
54972.10416667,1.0066920487,0.0007138144,0
54972.12500000,1.0064839955,0.0006916327,0
54972.14583333,1.0054277090,0.0006168136,0
54972.16666667,1.0052516470,0.0007042162,0
54972.18750000,1.0053311978,0.0006584917,0
54972.20833333,1.0046090431,0.0007073463,0
54972.22916667,1.0058613862,0.0006959826,0
54972.25000000,1.0039609269,0.0006510256,0
54972.27083333,1.0062186821,0.0006026963,0
54972.29166667,1.0059155002,0.0006322413,0
54972.31250000,1.0061886465,0.0006649961,0
54972.33333333,1.0065919534,0.0006760174,0
54972.35416667,1.0060021387,0.0006309465,0
54972.37500000,1.0068792330,0.0006167227,0
54972.39583333,1.0063016804,0.0007001916,0
54972.41666667,1.0053125054,0.0007181283,0
54972.43750000,1.0056853834,0.0006630828,0
54972.45833333,1.0044231443,0.0006206015,0
54972.47916667,1.0052358804,0.0006326769,0
54972.50000000,1.0055540456,0.0006022069,0
54972.52083333,1.0061446075,0.0007097159,0
54972.54166667,1.0052661153,0.0006141301,0
54972.56250000,1.0048595820,0.0006691820,0
54972.58333333,1.0044621953,0.0006328866,0
54972.60416667,1.0052191264,0.0006665014,0
54972.62500000,1.0068961466,0.0006781704,0
54972.64583333,1.0057159735,0.0006995690,0
54972.66666667,1.0060632422,0.0006247706,0
54972.68750000,1.0048816863,0.0006013195,1
54972.70833333,1.0043965201,0.0006164263,0
54972.72916667,1.0044423554,0.0007080022,0
54972.75000000,1.0051758582,0.0007048668,0
54972.77083333,1.0038394148,0.0006716896,0
54972.79166667,1.0044340704,0.0006720620,0
54972.81250000,1.0046409515,0.0006798044,0
54972.83333333,1.0041456117,0.0006210446,0
54972.85416667,1.0033826512,0.0007097294,0
54972.87500000,1.0049998169,0.0006502525,0
54972.89583333,1.0047604635,0.0006459766,0
54972.91666667,1.0051640488,0.0006622701,0
54972.93750000,1.0038909687,0.0006056359,0
54972.95833333,1.0049481865,0.0006199540,0
54972.97916667,1.0054420625,0.0006885640,0
54973.00000000,1.0044594865,0.0006099358,0
54975.00000000,1.0012320848,0.0006723783,0
54975.02083333,1.0016499442,0.0006294419,0
54975.04166667,1.0010432518,0.0006467155,0
54975.06250000,1.0008490947,0.0006346432,0
54975.08333333,1.0017084002,0.0006426807,0
54975.10416667,1.0010643763,0.0006862855,0
54975.12500000,1.0018097943,0.0006356546,0
54975.14583333,1.0006256470,0.0006679686,0
54975.16666667,1.0005678240,0.0006571260,0
54975.18750000,1.0002713089,0.0006796405,0
54975.20833333,0.9997161088,0.0007124196,0
54975.22916667,1.0009257684,0.0006879087,0
54975.25000000,1.0015783063,0.0006257928,0
54975.27083333,0.9998184157,0.0006037420,0
54975.29166667,0.9994519325,0.0006314717,0
54975.31250000,0.9992075844,0.0006714094,0
54975.33333333,0.9991163325,0.0006061711,0
54975.35416667,1.0004310145,0.0006595639,0
54975.37500000,0.9986691303,0.0006716211,0
54975.39583333,0.9985802940,0.0006401093,0
54975.41666667,0.9978938487,0.0006925095,0
54975.43750000,0.9987254407,0.0006127918,0
54975.45833333,0.9982922529,0.0006090165,0
54975.47916667,0.9973344464,0.0006873827,0
54975.50000000,0.9973057153,0.0006594590,0
54975.52083333,0.9987149560,0.0006826083,0
54975.54166667,0.9974598930,0.0006521793,0
54975.56250000,0.9972687740,0.0006295682,0
54975.58333333,0.9970411943,0.0006982923,0
54975.60416667,0.9976973877,0.0006959299,0
54975.62500000,0.9957690136,0.0006833636,0
54975.64583333,0.9959862823,0.0006326574,0
54975.66666667,0.9958751596,0.0006708277,0
54975.68750000,0.9946306566,0.0006433169,0
54975.70833333,0.9949258744,0.0006109898,0
54975.72916667,0.9959751901,0.0007100776,0
54975.75000000,0.9954458956,0.0006164182,0
54975.77083333,0.9953910178,0.0007140285,0
54975.79166667,0.9940812588,0.0006535207,0
54975.81250000,0.9939208308,0.0006222160,0
54975.83333333,0.9927662328,0.0006650281,0
54975.85416667,0.9943576521,0.0007047535,0
54975.87500000,0.9942018803,0.0006878670,0
54975.89583333,0.9939509676,0.0006967873,0
54975.91666667,0.9940350361,0.0006790540,0
54975.93750000,0.9929864373,0.0006830732,0
54975.95833333,0.9935458686,0.0007019035,0
54975.97916667,0.9920848038,0.0006299602,0
54976.00000000,0.9908085206,0.0006587310,0
54976.02083333,0.9922769782,0.0006265451,1
54976.04166667,0.9902109095,0.0007185202,0
54976.06250000,0.9914023147,0.0007132871,0
54976.08333333,0.9916373928,0.0006047312,0
54976.10416667,0.9910657155,0.0006846690,0
54976.12500000,0.9922532512,0.0007110298,0
54976.14583333,0.9892068169,0.0006216690,0
54976.16666667,0.9901755556,0.0006681534,0
54976.18750000,0.9900519207,0.0007098586,0
54976.20833333,0.9890432038,0.0006040735,0
54976.22916667,0.9888892828,0.0006836904,0
54976.25000000,0.9889714297,0.0006356819,0
54976.27083333,0.9885654317,0.0007109275,0
54976.29166667,0.9775657155,0.0007165270,2
54976.31250000,0.9886192292,0.0007133120,0
54976.33333333,0.9891223265,0.0006569057,0
54976.35416667,0.9892435783,0.0007034451,0
54976.37500000,0.9890773618,0.0007013459,0
54976.39583333,0.9882997350,0.0006382921,0
54976.41666667,0.9886624975,0.0006994699,0
54976.43750000,0.9890012247,0.0006044409,0
54976.45833333,0.9885970437,0.0006715524,0
54976.47916667,0.9893972210,0.0006276011,0
54976.50000000,0.9887773453,0.0006144680,0
54976.52083333,0.9891748056,0.0006092344,0
54976.54166667,0.9863892121,0.0006835547,0
54976.56250000,0.9881308216,0.0006407850,0
54976.58333333,0.9878334982,0.0006869720,0
54976.60416667,0.9879784680,0.0006078428,0
54976.62500000,0.9875507390,0.0006378348,0
54976.64583333,0.9883486675,0.0006647390,0
54976.66666667,0.9868612663,0.0006948868,0
54976.68750000,0.9884194086,0.0006382503,0
54976.70833333,0.9876964630,0.0006751070,0
54976.72916667,0.9879310437,0.0007063173,0
54976.75000000,0.9886584777,0.0006739036,0
